Emoji_0,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Emoji_6,Emoji_7,Emoji_8,Emoji_9,Emoji_10,Emoji_11,Emoji_12,Emoji_13,Emoji_14,Emoji_15,Emoji_16,Emoji_17,Emoji_18,Emoji_19,Emoji_20,Emoji_21,Emoji_22,Emoji_23,Emoji_24,Emoji_25,Emoji_26,Emoji_27,Emoji_28,Emoji_29,Emoji_30,Emoji_31,Emoji_32,Emoji_33,Emoji_34,Emoji_35,Emoji_36,Emoji_37,Emoji_38,Emoji_39,Emoji_40,Emoji_41,Emoji_42,Emoji_43,Emoji_44,Emoji_45,Emoji_46,Emoji_47,Emoji_48,Emoji_49,Emoji_50,Emoji_51,Emoji_52,Emoji_53,Emoji_54,Emoji_55,Emoji_56,Emoji_57,Emoji_58,Emoji_59,Emoji_60,Emoji_61,Emoji_62,Emoji_63
0.028006,0.102781,0.0224062,0.0154899,0.000585377,0.0232068,0.00239678,0.00145859,0.000265416,0.00588458,0.00365264,0.000820485,0.00816306,0.00466938,0.0917133,0.00351161,0.00113592,0.00122519,0.00029447,0.081336,0.0118473,0.000270242,0.0643381,0.00038098,7.95283e-05,0.0523765,0.00636489,0.022037,0.00473447,0.0170624,0.00387429,0.00199086,0.0434942,0.0017522,0.0101943,0.0383132,0.00146987,0.0617105,0.0211803,0.0105795,0.00347132,0.00771343,0.00726095,0.0189995,0.00260486,0.0189571,0.00557984,0.000213143,0.00101411,0.00517807,0.0014797,0.028136,0.0140287,0.00283854,0.00278707,0.0580738,0.0149314,0.00286788,0.0216557,0.000244443,0.000282356,0.000361965,0.00778582,0.000481
0.00429892,0.00127563,0.0105768,0.00206382,0.0564404,0.000896622,0.0463762,0.0118943,0.0033494,0.116641,0.0153533,0.00288283,0.00722812,0.0225843,0.00194278,0.0451394,0.0151315,0.0296304,0.00373999,0.00114608,0.0118623,0.00447023,0.0018305,0.0153383,0.00159707,0.00166836,0.0319864,0.000593704,0.0306995,0.00547171,0.00286226,0.0283998,0.000500371,0.0271864,0.000629452,0.00161217,0.0735226,0.00199696,0.00267558,0.0011196,0.0211347,0.0681802,0.000816863,0.00087811,0.028525,0.00152103,0.00028717,0.00288492,0.00307675,0.0252622,0.0784261,0.00246597,0.00101706,0.00521939,0.062493,0.000517257,0.0019217,0.0157526,0.00182318,0.00145015,0.00194427,0.00273662,0.0133492,0.0137014
0.0105398,0.00607385,0.00974421,0.0079348,0.00607107,0.00514635,0.021975,0.00663838,0.00324868,0.0123412,0.015744,0.0071953,0.0121045,0.0893332,0.00887829,0.00986214,0.00590672,0.033031,0.00253245,0.00994966,0.0117831,0.0243187,0.00773223,0.00173826,0.00622426,0.00941256,0.00559847,0.00587139,0.00350489,0.010624,0.0153235,0.0814195,0.0117212,0.0176106,0.00843467,0.0121218,0.0081635,0.0328822,0.00385109,0.00519667,0.0236032,0.0633347,0.0163744,0.00640311,0.0852363,0.0116072,0.0057939,0.00389567,0.00963881,0.00361536,0.00822806,0.0195232,0.00745881,0.00958553,0.0212964,0.00990011,0.00889632,0.0477075,0.0127638,0.00366307,0.00293475,0.00811484,0.0262407,0.016401
0.0171476,0.012076,0.00771312,0.0069298,0.0061657,0.0085717,0.0139762,0.00863676,0.00300617,0.0199003,0.021218,0.0441056,0.0548384,0.00301463,0.0183567,0.0145836,0.0130059,0.00701019,0.00301922,0.0201875,0.0287725,0.00448279,0.0246252,0.00125698,0.0050209,0.0294427,0.00840077,0.0120063,0.0265281,0.00994477,0.0109156,0.020254,0.00585733,0.0144063,0.00879866,0.0165555,0.00730975,0.00775471,0.00550315,0.0119586,0.00902348,0.0929847,0.0257787,0.0195429,0.017572,0.022545,0.00773324,0.00364247,0.0478944,0.0251887,0.00936183,0.0184554,0.0220422,0.0171328,0.0124916,0.00717557,0.0090456,0.00868635,0.00666559,0.0025635,0.00217726,0.00360418,0.03432,0.0111148
0.0265528,0.0403471,0.0200775,0.0135574,0.00188239,0.0154512,0.00562326,0.00256545,0.000633264,0.00856872,0.0114087,0.00518625,0.0590249,0.00377511,0.0316038,0.00520835,0.00212177,0.00434164,0.000601981,0.0595793,0.0393495,0.00207145,0.0518673,0.000234266,0.0002323,0.0689419,0.00699004,0.0219839,0.0180327,0.022222,0.00474887,0.00775409,0.0144925,0.00652365,0.010785,0.0309393,0.00375457,0.021162,0.00944089,0.0242722,0.00634118,0.0346151,0.0362002,0.0264312,0.00456179,0.0371362,0.00518978,0.000443121,0.00570769,0.0104466,0.00199295,0.0272956,0.0292132,0.00640467,0.00388684,0.0184409,0.0123661,0.00522913,0.00848507,0.0004263,0.000498617,0.000894436,0.0313276,0.00255661
0.00851957,0.00870641,0.0107902,0.00627652,0.0125989,0.00350364,0.0242077,0.00426784,0.00257169,0.0157006,0.0152547,0.0154956,0.0232502,0.0452273,0.0124813,0.013614,0.00480865,0.019733,0.0022775,0.0119662,0.0144979,0.00817201,0.00923752,0.000871204,0.00302266,0.0106891,0.00608124,0.00449625,0.00795359,0.0107144,0.00728009,0.11455,0.010659,0.0147319,0.00398951,0.00875627,0.0113765,0.0380265,0.00368218,0.0109514,0.011156,0.10606,0.0422226,0.00700792,0.0709918,0.0103884,0.0036023,0.00279688,0.0233364,0.00946334,0.00590752,0.0152682,0.00841457,0.00648001,0.0122192,0.0105615,0.00719925,0.0232452,0.00952138,0.00232563,0.00242708,0.00381163,0.0218055,0.0227967
0.00250118,0.000835413,0.000656593,0.00222676,0.0054363,0.000857996,0.0307183,0.00370426,0.0114939,0.0118933,0.0061917,0.0337189,0.00330212,0.0634779,0.00187252,0.00822965,0.0123933,0.0135362,0.00433991,0.000783499,0.00277657,0.0260216,0.000729479,0.00387277,0.091229,0.00111427,0.00254208,0.00098623,0.00392502,0.000684766,0.0332545,0.0595044,0.00280324,0.0213662,0.000967323,0.00225126,0.00245744,0.011144,0.00779981,0.00426127,0.0109325,0.0222157,0.107725,0.000954126,0.0405002,0.00102504,0.0055701,0.0480665,0.0909283,0.0051184,0.00926781,0.0152005,0.00116797,0.00860563,0.00862255,0.00303136,0.00392068,0.0285748,0.0248211,0.00472012,0.00478053,0.00458924,0.00595449,0.0458466
0.0144145,0.0200434,0.0214166,0.0129627,0.017887,0.0194877,0.0216913,0.0204112,0.00599024,0.019301,0.0269683,0.00165787,0.0239494,0.00190186,0.013779,0.0289959,0.0179788,0.0103823,0.00576034,0.0233476,0.0427151,0.00363264,0.0273738,0.00296059,0.00299844,0.0286894,0.029766,0.0207723,0.0226272,0.0187417,0.0119207,0.0240682,0.00737241,0.016394,0.0167063,0.023491,0.0591529,0.0087109,0.00339016,0.0134136,0.00590374,0.0184811,0.0191781,0.0167587,0.0107599,0.0222,0.0113679,0.00485822,0.00204703,0.0264946,0.0067298,0.00965631,0.0160409,0.0201009,0.0225249,0.00817082,0.0030896,0.00540189,0.00523132,0.00446427,0.00424041,0.00648158,0.0312743,0.00531911
0.0143695,0.00379197,0.00303123,0.00745817,0.0343489,0.0028482,0.0504697,0.0101185,0.0265759,0.0101286,0.0124379,0.0155123,0.00606901,0.018491,0.00331071,0.00775921,0.0115073,0.0399097,0.0118162,0.0046811,0.00758646,0.0118806,0.00351189,0.00509647,0.0530534,0.00435094,0.00514806,0.00362426,0.00777556,0.00332655,0.0275238,0.024238,0.00695467,0.0554669,0.00997701,0.00681756,0.0215731,0.00675778,0.00595022,0.00466462,0.072168,0.0143557,0.0100043,0.00339198,0.00911467,0.00525733,0.0114021,0.0350697,0.0273462,0.00752385,0.00948079,0.00333979,0.00383942,0.0172845,0.0107123,0.00638739,0.00531449,0.0831443,0.0347534,0.00978623,0.00971015,0.0178003,0.0100811,0.0128189
0.013242,0.0272155,0.0272593,0.0189127,0.00181064,0.0229883,0.00566892,0.0072674,0.000534966,0.0110723,0.0177872,0.00424711,0.0170464,0.0186407,0.0192112,0.0091239,0.00392845,0.00439233,0.000433209,0.0465866,0.0534942,0.00533053,0.0584055,0.000323491,0.00019128,0.0433014,0.00808239,0.0262133,0.00882348,0.0294227,0.00389005,0.0163204,0.025952,0.00996367,0.0260323,0.0447618,0.00355641,0.0317362,0.00418535,0.00378623,0.00351114,0.0371493,0.0168781,0.0232974,0.0133619,0.0491805,0.0152261,0.000398915,0.00406368,0.00432817,0.00781874,0.01453,0.0192354,0.0082127,0.00896825,0.0224791,0.00771936,0.00531921,0.00474351,0.000362283,0.000486439,0.000522138,0.047035,0.00403072
0.00792114,0.00193544,0.00225227,0.00319365,0.00893916,0.00102721,0.0626015,0.00611196,0.00299043,0.0180104,0.0146655,0.00178558,0.00613956,0.0171208,0.00205712,0.0102161,0.00477327,0.0842457,0.00134779,0.00299718,0.0118809,0.0203134,0.00134587,0.000969746,0.00101168,0.00299119,0.0102232,0.00106465,0.00403239,0.00207423,0.00873706,0.0570972,0.00198497,0.0766615,0.0021102,0.00250732,0.00600536,0.00465737,0.0011825,0.000751694,0.112121,0.00729528,0.00607391,0.00152134,0.035378,0.00288901,0.000758979,0.00192901,0.00201336,0.00301174,0.00599555,0.00585641,0.00172678,0.0111818,0.00993751,0.00262617,0.00275462,0.240312,0.0476346,0.00170188,0.00139494,0.00397522,0.0107067,0.00326986
0.00469907,0.0189412,0.0297066,0.0171255,0.000130713,0.0485683,0.00168312,0.000836392,0.000199773,0.00227865,0.00806326,0.000746765,0.0191197,0.00277896,0.0315829,0.00184318,0.00052622,0.000895182,0.000106694,0.0203571,0.0395111,0.00211485,0.0378531,0.000105438,4.86447e-05,0.0249429,0.000923346,0.0608715,0.00584926,0.036838,0.00221583,0.0012057,0.0114122,0.00171738,0.0295133,0.0717933,0.000431039,0.0216421,0.00328466,0.00871465,0.0013196,0.003764,0.0123312,0.0892254,0.00210522,0.161976,0.00909613,0.000122798,0.000803818,0.00234316,0.000562939,0.0130444,0.0665993,0.00134538,0.000896839,0.0119013,0.00455903,0.0113378,0.0112369,0.000113679,7.35434e-05,0.000177353,0.0235429,0.000343469
0.0373707,0.0364973,0.0396347,0.0277008,0.00154181,0.00811732,0.0060123,0.00350204,0.000791028,0.00882193,0.0113539,0.00229904,0.029409,0.0242275,0.0430182,0.0084499,0.00238079,0.00957796,0.000449461,0.0435158,0.0164324,0.00498748,0.0345895,0.000696975,0.000367235,0.0371008,0.00512088,0.00921775,0.00974793,0.0289981,0.00465055,0.0124895,0.0256093,0.00382273,0.00783893,0.0180028,0.00293275,0.0557333,0.0064061,0.00478643,0.010133,0.0968256,0.00839581,0.0123112,0.0233079,0.0168953,0.00168792,0.000643647,0.00198066,0.00680111,0.00355632,0.0736866,0.013057,0.00677923,0.00817265,0.0221967,0.00449628,0.012669,0.0121857,0.000822899,0.000549708,0.00198382,0.0235476,0.00311105
0.0130258,0.021244,0.0206408,0.015017,0.00259014,0.0322155,0.00517439,0.00172209,0.0020233,0.00980286,0.0184231,0.00594979,0.0340691,0.00779509,0.0106282,0.00387425,0.001554,0.00521693,0.000844797,0.0282131,0.0458763,0.00485056,0.0539315,0.000394823,0.000498991,0.0445056,0.0035735,0.0373808,0.0217804,0.0253998,0.00133554,0.00571615,0.0187465,0.00402496,0.0283452,0.0360319,0.00226101,0.0283274,0.00631634,0.00954355,0.00565507,0.0187389,0.0314048,0.0491324,0.00762694,0.069656,0.0194569,0.00147883,0.00423738,0.0107512,0.00353393,0.0105749,0.0405104,0.0046392,0.00370802,0.0208581,0.00741713,0.0101359,0.0110058,0.000930097,0.000574427,0.00338724,0.0442517,0.0014698
0.00546823,0.00745123,0.01457,0.00758369,0.00969786,0.00828789,0.028184,0.00774865,0.0037904,0.0149375,0.0153686,0.00488051,0.0069365,0.0148758,0.00923026,0.0221343,0.00821473,0.0197205,0.00371287,0.00883726,0.0154181,0.00794484,0.00816423,0.00176996,0.00439983,0.00786983,0.0150491,0.0113808,0.00927311,0.01611,0.0174971,0.0269759,0.00613904,0.0232301,0.00802048,0.0157704,0.012854,0.0190082,0.00333673,0.01107,0.011785,0.00629176,0.0283197,0.0250502,0.0347579,0.024662,0.00481486,0.00381776,0.00644791,0.00616097,0.00653844,0.0126649,0.028061,0.0084338,0.0137397,0.0070816,0.0108696,0.23606,0.0242579,0.00293404,0.00236168,0.00389542,0.0197495,0.00833113
0.064912,0.018266,0.0239304,0.0314682,0.00843048,0.0219756,0.0162112,0.00353831,0.00311448,0.00871657,0.00742376,0.00433308,0.00696788,0.0134224,0.0339045,0.00843485,0.00331914,0.00717695,0.00260566,0.0225277,0.022664,0.00209142,0.0219867,0.00144966,0.00244194,0.0173331,0.0049892,0.0286161,0.0077146,0.0212884,0.0120879,0.00627622,0.0060198,0.0117166,0.0233552,0.050465,0.00641533,0.0136443,0.0198694,0.0329581,0.0163436,0.00930394,0.0121839,0.0213885,0.00767339,0.0282459,0.0284633,0.00280571,0.0105486,0.00776528,0.00326807,0.0987753,0.0215356,0.00688621,0.00590406,0.00744073,0.0233254,0.0302302,0.0141207,0.00204977,0.00161003,0.00346577,0.00942951,0.00317456
0.0100464,0.0103788,0.00947104,0.0101975,0.0225278,0.00753881,0.0230848,0.0142702,0.00858453,0.0154324,0.0292499,0.00632953,0.0240849,0.00727774,0.0157541,0.0122685,0.0157434,0.0278042,0.00664649,0.0134199,0.0168605,0.0141707,0.0101879,0.00221513,0.00747891,0.0138102,0.0112645,0.0108635,0.0148808,0.0120355,0.0109461,0.0268672,0.0111883,0.0240514,0.00999045,0.0131173,0.0299273,0.0142248,0.00716622,0.0442158,0.0255299,0.029021,0.020455,0.0157305,0.0243428,0.0165686,0.0061191,0.00862723,0.00370721,0.0190173,0.00695221,0.0121737,0.0193749,0.0271446,0.0159786,0.0123873,0.0137588,0.0293681,0.0250792,0.00762953,0.00597793,0.0134236,0.0346612,0.0113986
0.00495835,0.00351811,0.00493923,0.00291849,0.00617522,0.00199102,0.019021,0.00322551,0.00303677,0.017094,0.00723465,0.016456,0.00720361,0.0629401,0.00674519,0.0145,0.00431479,0.0189093,0.00180666,0.00311784,0.00846714,0.0115928,0.00333104,0.00262302,0.00522076,0.00283154,0.00796686,0.00202472,0.00316007,0.00434694,0.0104338,0.103884,0.00421378,0.0075693,0.00227978,0.00418706,0.0169476,0.0190525,0.00523449,0.00822199,0.0138161,0.0316753,0.013506,0.00220101,0.23019,0.0029601,0.00186155,0.00471585,0.0747202,0.0052606,0.00614745,0.00716983,0.00315863,0.00437492,0.0322105,0.00342732,0.00458476,0.0752742,0.005458,0.00276502,0.0017237,0.00447103,0.0111654,0.0134671
0.0412747,0.0130118,0.0142994,0.0148377,0.00432468,0.00772917,0.0190463,0.00503146,0.00119143,0.0141536,0.0201144,0.00147807,0.0802637,0.00629158,0.00599565,0.00608514,0.0051515,0.00630812,0.00113702,0.0219347,0.0403517,0.00183103,0.012489,0.00124,0.000879031,0.0239275,0.00863909,0.00896333,0.0898523,0.0160642,0.00980443,0.0104064,0.0109836,0.0160108,0.00588308,0.0102108,0.00799439,0.00858372,0.0169237,0.0588606,0.016268,0.0128574,0.0533981,0.0231224,0.0155676,0.0197613,0.00378031,0.00115816,0.00240262,0.033399,0.00371508,0.0309826,0.0354057,0.0110797,0.0061145,0.0103483,0.0155359,0.00467379,0.0117327,0.000775789,0.00080533,0.000963146,0.0349932,0.00160079
0.00478654,0.00434088,0.0132312,0.0123929,0.0557848,0.00261643,0.0302946,0.0143319,0.0206809,0.0165368,0.0228819,0.00144035,0.0288464,0.0101925,0.00245977,0.0125449,0.0125767,0.0368094,0.013731,0.00724387,0.017599,0.0212945,0.00504576,0.00279494,0.0111692,0.0100905,0.0108619,0.00394767,0.0129814,0.0153112,0.0173207,0.017345,0.00796708,0.0284001,0.00710198,0.00627952,0.0195317,0.00786435,0.00394477,0.00551151,0.0128354,0.0227358,0.102569,0.00742903,0.0373088,0.0107262,0.0101317,0.0162454,0.00231257,0.012528,0.00501672,0.0110594,0.00953816,0.013583,0.00963882,0.00527471,0.011595,0.0559721,0.0172307,0.0111344,0.0108305,0.00980384,0.0299544,0.00845994
0.00057992,0.000378164,0.00142527,0.00137715,0.0209093,0.000232485,0.0323407,0.0231208,0.0169301,0.0149554,0.0614761,0.00438338,0.00276123,0.007071,0.000781955,0.0108981,0.0162064,0.0965975,0.00727797,0.000516792,0.0043834,0.0112797,0.000343401,0.00363488,0.00351037,0.000643652,0.017332,0.000261448,0.00488358,0.0012952,0.0200356,0.0545133,0.000276611,0.041788,0.000423043,0.000483216,0.0227966,0.00168098,0.000731696,0.000334393,0.100416,0.00416602,0.00362953,0.000460709,0.0522846,0.000602509,0.000271344,0.00979592,0.000827338,0.00422495,0.00577035,0.00218829,0.00062715,0.0623496,0.059223,0.000374891,0.00237188,0.01747,0.0175057,0.0250371,0.00587276,0.0701382,0.0291473,0.0143943
0.0055734,0.0181382,0.0191185,0.00862191,0.00901576,0.0164321,0.0215147,0.00407855,0.00634914,0.009349,0.00951456,0.008292,0.00863745,0.015302,0.0782168,0.0159188,0.0044598,0.0192916,0.00289529,0.0234381,0.0180995,0.00907423,0.013489,0.00160147,0.00578454,0.0138465,0.00393633,0.0237563,0.00440765,0.0198364,0.0323878,0.0194143,0.00714531,0.0189521,0.0141647,0.0510729,0.00749208,0.0245103,0.00804018,0.00865819,0.00750159,0.0276635,0.0438901,0.0219814,0.020501,0.0506209,0.0211562,0.00518156,0.017738,0.00396613,0.00369358,0.0221317,0.0204294,0.00477085,0.0068574,0.0088258,0.0241957,0.0277831,0.0173322,0.0033085,0.00274533,0.00544318,0.0168582,0.0055975
0.0050598,0.00535097,0.00687998,0.00601019,0.00940411,0.00351191,0.0264692,0.0107728,0.00800374,0.00879863,0.0277933,0.009459,0.0103689,0.0229147,0.00469137,0.0143529,0.0137334,0.0522765,0.00297557,0.00780097,0.00585992,0.0191534,0.00394184,0.00394077,0.0081587,0.00427926,0.00764945,0.00383565,0.0111079,0.00969061,0.0236638,0.0390923,0.0342406,0.0313758,0.00566952,0.00614054,0.00962871,0.0415506,0.0157289,0.0229302,0.0477175,0.0103619,0.0108624,0.00741397,0.0216907,0.00636205,0.00844097,0.00893951,0.012767,0.0305051,0.00827347,0.00925994,0.0102517,0.0228556,0.0260842,0.0321294,0.0424359,0.0368298,0.0340215,0.00480538,0.0024553,0.0103335,0.0249863,0.00595025
0.0343587,0.0123799,0.00882849,0.0265154,0.00928262,0.0274134,0.00691626,0.00498682,0.0227064,0.0100771,0.004842,0.00191737,0.0079581,0.00270664,0.0175255,0.00674478,0.00656759,0.00257337,0.0153146,0.0102002,0.00805951,0.00367641,0.0135595,0.00612251,0.0249846,0.0224869,0.00328016,0.0343114,0.0253185,0.0116811,0.00655731,0.00210328,0.0252632,0.00676604,0.0540884,0.0337872,0.00635226,0.0153925,0.0980872,0.0132264,0.00589304,0.00673983,0.0143649,0.0134545,0.00401777,0.0289792,0.0587426,0.0291754,0.00272607,0.0215973,0.00249365,0.00252142,0.0108708,0.00962958,0.00339698,0.0217804,0.0243069,0.00319595,0.0205951,0.0146737,0.0278611,0.0057318,0.00808459,0.00424789
0.00900052,0.00284435,0.00421286,0.00346682,0.00228202,0.0020842,0.0231906,0.00253809,0.00237871,0.0109712,0.00599119,0.109018,0.00295441,0.0684376,0.00655463,0.0148723,0.00285038,0.0252574,0.00144875,0.00323166,0.00736038,0.00978432,0.00302666,0.0016824,0.0019593,0.00299574,0.00669913,0.00181386,0.00417149,0.00318088,0.0147173,0.0586946,0.00318233,0.0117185,0.00207931,0.0045672,0.0043462,0.0219767,0.00653616,0.00615705,0.0125213,0.00812316,0.0356204,0.00264444,0.0591138,0.00451894,0.00172747,0.00224551,0.263129,0.00484207,0.00492459,0.0103875,0.00296662,0.00482444,0.0163749,0.00272142,0.00552977,0.0411015,0.014715,0.00187799,0.00170547,0.00219741,0.0071012,0.00885138
0.0140261,0.0519024,0.00941733,0.00605759,0.00227611,0.0346949,0.0426615,0.0136694,0.00266139,0.0256649,0.0156515,0.010272,0.00872676,0.012132,0.00846975,0.0486316,0.0139846,0.0288768,0.00526422,0.0188275,0.0639671,0.0189171,0.0313746,0.00593208,0.00102993,0.0228042,0.0396024,0.0241838,0.0115888,0.00634302,0.00542922,0.00573743,0.00520584,0.0543963,0.00737072,0.0263763,0.00756761,0.00580498,0.0169555,0.0109867,0.042361,0.00225283,0.00927661,0.0243211,0.00313387,0.0231993,0.00993915,0.00280128,0.0125339,0.00883593,0.0211078,0.00869516,0.0119326,0.0102115,0.0106749,0.00613147,0.00895793,0.00363882,0.00737119,0.00247599,0.00189594,0.00345539,0.0152911,0.00406318
0.0105691,0.00948042,0.005858,0.0147454,0.0103761,0.0139559,0.0204554,0.011095,0.022663,0.018566,0.0123416,0.0222901,0.0108636,0.0122409,0.00764491,0.018013,0.0186105,0.0240722,0.019963,0.00843072,0.0166914,0.0183709,0.00992608,0.0059945,0.0108121,0.0130882,0.0082039,0.0129109,0.0136708,0.0068612,0.0207643,0.00839224,0.00463193,0.0295863,0.0216135,0.0164881,0.00787761,0.00773982,0.0110748,0.00459396,0.0272669,0.0520041,0.0226301,0.011356,0.0168353,0.0158312,0.0353205,0.0191343,0.0360922,0.0125951,0.00771437,0.00751128,0.00809591,0.00932772,0.00458802,0.00630195,0.00668576,0.024023,0.0325605,0.0277565,0.0132191,0.0256591,0.0157779,0.0201854
0.014119,0.00628588,0.0101005,0.0139328,0.0248486,0.00884795,0.0332649,0.0102347,0.00982213,0.0251494,0.0172979,0.00828057,0.0154437,0.0195893,0.00725043,0.0179598,0.0116512,0.0405063,0.00696042,0.00729033,0.0122914,0.0233028,0.00989897,0.00382878,0.0129022,0.00873756,0.00909634,0.00920374,0.00991422,0.0109857,0.0157785,0.0232767,0.00502421,0.0324786,0.0193703,0.0172952,0.0196844,0.0110741,0.00442845,0.00752827,0.0387701,0.0545121,0.0110392,0.00877054,0.02743,0.011806,0.0167189,0.0111771,0.00851918,0.0117559,0.0158785,0.0134873,0.00886955,0.0146378,0.0168189,0.0064009,0.00531908,0.0553083,0.0194725,0.00711054,0.00660915,0.0116322,0.0191309,0.023889
0.00901384,0.00276944,0.00521197,0.00557892,0.00816918,0.00413908,0.0331128,0.0187306,0.00975342,0.0225953,0.0399915,0.00429037,0.00725094,0.0272244,0.0057291,0.016844,0.0150512,0.0272501,0.00823026,0.00240455,0.0152061,0.110229,0.00560055,0.00654493,0.00567201,0.00385245,0.00933323,0.00411621,0.00927812,0.00529932,0.0354148,0.0567147,0.00246868,0.0439712,0.00466787,0.00633084,0.02222,0.00798421,0.00214962,0.00599531,0.0123896,0.0433369,0.00626343,0.00458765,0.0366066,0.00593545,0.00240133,0.00815189,0.00258266,0.0123458,0.022398,0.00766585,0.00458505,0.0229621,0.0306227,0.00239897,0.00350065,0.0239024,0.0205003,0.0098939,0.0103294,0.0144843,0.0379354,0.01783
0.00913325,0.0256561,0.0193642,0.0181412,0.00633802,0.0282076,0.0172276,0.0125652,0.00312029,0.0203652,0.0262937,0.00468327,0.0154767,0.0125631,0.00596487,0.015397,0.0117376,0.012856,0.00159502,0.033411,0.0245479,0.00938814,0.025285,0.0020507,0.00286506,0.0262903,0.0158586,0.0280435,0.00843909,0.02528,0.0183912,0.0350797,0.0195188,0.0253122,0.031565,0.027292,0.0143251,0.0228354,0.00532259,0.00523867,0.0151772,0.00683309,0.0208257,0.0233078,0.0322103,0.0290407,0.0128285,0.00336082,0.00415231,0.00723085,0.0130805,0.00775226,0.020177,0.0162983,0.0219058,0.0199783,0.0107959,0.00978299,0.00991581,0.00179662,0.00169407,0.00238125,0.030255,0.006193
0.0102695,0.00611506,0.0081668,0.00925351,0.0115714,0.00489623,0.0253157,0.0193898,0.00685106,0.0406223,0.0178709,0.0451998,0.00521969,0.0102987,0.00553613,0.0214767,0.0230311,0.0102429,0.0109052,0.00635147,0.0133368,0.0128558,0.00460508,0.00679623,0.00800313,0.00578639,0.014258,0.00550763,0.0166307,0.00827839,0.016157,0.0319534,0.0109941,0.0251129,0.0086395,0.00786208,0.0159813,0.0127893,0.0065234,0.00162364,0.0123808,0.0803847,0.0110553,0.00562248,0.0284808,0.00651914,0.00816984,0.00765554,0.0466679,0.0199757,0.0565697,0.00807923,0.00407451,0.0174748,0.0197047,0.0142475,0.00428694,0.0225175,0.0222849,0.00647836,0.00834795,0.00779526,0.0169835,0.0319644
0.00242005,0.00412155,0.00811778,0.00667436,0.0168371,0.00471531,0.0409799,0.0221409,0.00824828,0.0212603,0.0607216,0.00100993,0.00785576,0.0101608,0.00762828,0.0344911,0.0216102,0.0576816,0.00821872,0.00294596,0.0152415,0.015602,0.00558659,0.00491628,0.00332078,0.00520578,0.0122666,0.00436549,0.009583,0.00679839,0.011627,0.0346408,0.000983068,0.0276905,0.00694772,0.0142537,0.0173657,0.00737208,0.00172734,0.00302435,0.0538828,0.012346,0.00771726,0.00437614,0.0497393,0.00900491,0.00632238,0.0058752,0.000608196,0.0135699,0.00613365,0.0035377,0.00537671,0.0226118,0.0166531,0.00157464,0.00409483,0.0814507,0.0343993,0.0060226,0.00501685,0.0134689,0.0755037,0.00435527
0.00531153,0.0122485,0.00679613,0.00747812,0.00652072,0.00772318,0.0257744,0.014282,0.0029635,0.0347428,0.0235936,0.0160801,0.0043103,0.00629869,0.00836817,0.0336655,0.013498,0.0267786,0.00375256,0.0124028,0.0137452,0.0246306,0.00695479,0.00138909,0.00503248,0.00932729,0.0215677,0.0101974,0.00631697,0.0101276,0.0203327,0.0310409,0.0162068,0.022641,0.00977312,0.0224487,0.0104478,0.0286494,0.00597114,0.00517145,0.022711,0.0164344,0.0252492,0.0145568,0.0550543,0.0198105,0.0160753,0.00411587,0.0210485,0.00862487,0.0220846,0.0103252,0.0115556,0.0146909,0.0142726,0.0253114,0.0095173,0.0316956,0.0424426,0.00215868,0.00246444,0.00284664,0.035245,0.0171473
0.00770371,0.0198574,0.0185599,0.024593,0.0127004,0.0109596,0.0265452,0.0124741,0.00343526,0.00861478,0.0243303,0.00120212,0.0190203,0.00399731,0.004872,0.0136862,0.010476,0.0362014,0.00312828,0.0368859,0.0311052,0.0118135,0.01379,0.00111228,0.00176805,0.0230516,0.0125751,0.0156993,0.0121167,0.0280621,0.00704727,0.0151725,0.0202676,0.0356015,0.0198511,0.027949,0.00900713,0.0218474,0.00235164,0.00940342,0.0262842,0.00668772,0.06993,0.0287142,0.00710734,0.0315133,0.0170116,0.0028405,0.00107627,0.00841887,0.00455308,0.0110685,0.0306668,0.0197763,0.00892384,0.0216379,0.00832226,0.0155714,0.0098096,0.00258888,0.00268127,0.0034331,0.0348102,0.00773756
0.0116831,0.00220177,0.00263273,0.00414958,0.014606,0.00112443,0.0462897,0.0191021,0.00802068,0.0154378,0.0268205,0.00399027,0.01261,0.0362167,0.00241767,0.0108487,0.0169929,0.0450945,0.00512436,0.00368929,0.0152459,0.0219873,0.00256865,0.00403894,0.00629231,0.00451668,0.0119643,0.00140302,0.00901502,0.0026568,0.0170909,0.0772564,0.0029503,0.0887198,0.00286537,0.00236564,0.0109817,0.00502658,0.00362124,0.00168756,0.0440853,0.0564571,0.0092762,0.0017197,0.031473,0.0027798,0.0016277,0.00928912,0.00384687,0.00786643,0.0179982,0.0162618,0.00212644,0.0312474,0.0182084,0.00275064,0.00354984,0.0530514,0.0268637,0.00617759,0.00711162,0.00838099,0.0248005,0.0317431
